label_idx,OT_true,exog_temp,emb_cluster
38978,-5.49,-13.18,0
38986,-5.26,-13.21,0
38997,-5.54,-13.51,0
38998,-5.26,-13.51,0
38999,-5.43,-13.51,0
39018,-5.72,-13.61,0
39017,-5.15,-13.64,0
39016,-5.26,-13.62,0
39015,-5.89,-13.57,0
39014,-5.37,-13.62,0
39013,-5.54,-13.66,0
39012,-5.43,-13.56,0
39011,-5.54,-13.56,0
39010,-5.83,-13.51,0
39009,-4.97,-13.51,0
39008,-5.27,-13.6,0
39007,-5.49,-13.53,0
39006,-5.2,-13.51,0
39005,-5.32,-13.53,0
39004,-5.49,-13.56,0
39003,-5.37,-13.61,0
39002,-5.32,-13.64,0
39001,-5.77,-13.62,0
39000,-5.77,-13.6,0
39020,-5.2,-13.77,0
38528,328.66,-7.33,0
38527,277.32,-7.31,0
38526,328.54,-7.31,0
38054,47.63,-6.38,0
38053,96.97,-6.42,0
38052,155.54,-6.46,0
38051,161.57,-6.35,0
38050,124.86,-6.42,0
38049,214.61,-6.51,0
38048,179.04,-6.51,0
38047,175.79,-6.5,0
38055,41.37,-6.32,0
38046,196.95,-6.51,0
38044,126.71,-6.45,0
38043,189.45,-6.57,0
38042,213.66,-6.61,0
38041,173.88,-6.52,0
38040,182.35,-6.58,0
38039,106.1,-6.55,0
38038,210.57,-6.6,0
38037,250.97,-6.59,0
38045,190.18,-6.5,0
38036,351.92,-6.68,0
38056,40.18,-6.22,0
38058,67.44,-6.24,0
38076,97.6,-5.78,0
38075,3.64,-5.74,0
38074,60.84,-5.94,0
38073,33.18,-5.99,0
38072,68.01,-5.92,0
38071,24.19,-5.81,0
38070,2.72,-5.82,0
38069,27.01,-5.77,0
38057,87.13,-6.19,0
38068,-18.04,-5.62,0
38066,-8.82,-5.74,0
38065,-9.62,-5.77,0
38064,-14.46,-5.85,0
38063,13.26,-5.94,0
38062,54.41,-6.03,0
38061,58.33,-6.21,0
38060,121.96,-6.35,0
38059,143.3,-6.3,0
38067,-5.18,-5.64,0
38035,295.22,-6.72,0
38034,306.53,-6.71,0
38033,302.34,-6.74,0
38009,471.22,-7.13,0
38008,388.35,-7.05,0
38007,411.33,-7.1,0
38006,398.9,-7.01,0
38005,287.32,-7.12,0
38004,341.64,-7.17,0
38003,403.38,-7.13,0
38002,475.71,-7.1,0
38010,441.4,-7.08,0
38001,464.84,-7.16,0
37999,293.41,-7.3,0
37998,295.25,-7.27,0
37997,137.27,-7.25,0
37996,117.97,-7.5,0
37995,382.21,-7.53,0
37994,454.2,-7.58,0
37993,450.5,-7.51,0
37992,431.22,-7.56,0
38000,427.23,-7.28,0
38011,419.34,-7.03,0
38012,374.33,-7.08,0
38013,392.68,-7.1,0
38032,291.31,-6.73,0
38031,301.34,-6.64,0
38030,268.97,-6.61,0
38029,288.89,-6.68,0
38028,317.06,-6.8,0
38027,349.0,-6.81,0
38026,274.02,-6.83,0
38025,311.09,-6.91,0
38024,324.67,-6.91,0
38023,379.66,-6.95,0
38022,291.67,-7.06,0
38021,351.71,-7.06,0
38020,482.18,-7.08,0
38019,442.81,-7.11,0
38018,368.58,-7.05,0
38017,369.01,-7.01,0
38016,444.82,-7.06,0
38015,417.79,-7.1,0
38014,373.62,-7.11,0
38077,83.72,-5.9,0
38078,42.85,-5.71,0
38079,76.1,-5.62,0
38080,58.73,-5.8,0
38143,-14.63,-5.21,0
38142,-23.51,-5.16,0
38141,-21.4,-5.05,0
38140,-24.13,-5.17,0
38139,-23.9,-5.15,0
38138,-24.87,-5.26,0
38137,-24.3,-5.06,0
38136,-21.51,-5.12,0
38144,-3.97,-4.85,0
38135,-27.09,-5.24,0
38133,-21.46,-5.41,0
38132,-23.9,-5.54,0
38131,-23.05,-5.77,0
38130,-20.89,-5.56,0
38129,-25.5,-5.58,0
38128,-22.48,-5.52,0
38127,-15.42,-5.37,0
38126,-19.8,-5.5,0
38134,-25.27,-5.2,0
38145,-5.67,-4.76,0
38146,-5.6,-4.43,0
38147,-5.87,-4.28,0
38166,-5.72,-5.42,0
38165,-5.86,-5.6,0
38164,-6.0,-5.5,0
38163,-5.72,-4.99,0
38162,-6.0,-4.49,0
38161,-5.72,-4.17,0
38160,-5.93,-3.98,0
38159,-5.57,-3.94,0
38158,-5.78,-4.12,0
38157,-5.72,-4.46,0
38156,-5.72,-4.7,0
38155,-5.86,-4.98,0
38154,-6.0,-5.24,0
38153,-5.36,-4.84,0
38152,-5.6,-4.95,0
38151,-5.72,-4.88,0
38150,-6.13,-4.58,0
38149,-5.2,-4.6,0
38148,-5.87,-4.86,0
38125,-22.99,-5.56,0
37991,319.84,-7.58,0
38124,-23.5,-5.55,0
38122,-4.84,-5.59,0
38098,-25.38,-5.26,0
38097,-26.29,-5.22,0
38096,-6.32,-5.35,0
38095,-2.56,-5.42,0
38094,-4.78,-5.24,0
38093,-16.22,-5.4,0
38092,15.08,-5.58,0
38091,29.31,-5.72,0
38099,-21.34,-5.22,0
38090,33.46,-5.64,0
38088,7.74,-5.6,0
38087,13.77,-5.61,0
38086,10.98,-5.65,0
38085,32.89,-5.74,0
38084,57.19,-5.71,0
38083,50.76,-5.73,0
38082,23.22,-5.78,0
38081,15.88,-5.72,0
38089,2.73,-5.51,0
38100,24.36,-5.39,0
38101,12.41,-5.5,0
38102,9.79,-5.42,0
38121,4.27,-5.6,0
38120,6.6,-5.51,0
38119,-14.09,-5.55,0
38118,-21.74,-5.58,0
38117,13.15,-5.42,0
38116,-7.17,-5.46,0
38115,-18.55,-5.62,0
38114,-23.28,-5.54,0
38113,-12.24,-5.53,0
38112,-8.25,-5.5,0
38111,5.92,-5.38,0
38110,-7.28,-5.38,0
38109,1.08,-5.29,0
38108,-13.2,-5.28,0
38107,-12.41,-5.42,0
38106,-5.46,-5.42,0
38105,-4.44,-5.44,0
38104,-1.2,-5.4,0
38103,6.6,-5.52,0
38123,-24.07,-5.64,0
37990,337.48,-7.61,0
37989,366.73,-7.66,0
37988,418.4,-7.61,0
39366,-7.89,-15.26,0
39367,-7.56,-15.25,0
39368,-4.88,-15.12,0
39369,-4.88,-15.08,0
39370,-5.02,-15.02,0
39371,-5.14,-15.2,0
39372,-5.82,-15.02,0
39373,-5.51,-15.04,0
39365,-4.92,-15.16,0
39374,-5.6,-14.82,0
39376,-5.83,-15.0,0
39377,-5.82,-14.75,0
39378,-5.68,-15.12,0
39379,-5.66,-14.8,0
39380,-5.72,-15.02,0
39381,-5.66,-14.77,0
39382,-5.72,-14.55,0
39383,-6.12,-14.68,0
39375,-5.7,-14.75,0
39364,-4.92,-15.12,0
39363,-4.78,-14.88,0
39362,-4.92,-14.9,0
39343,-6.14,-15.49,0
39344,-5.93,-15.51,0
39345,-5.79,-15.61,0
39346,-5.43,-15.54,0
39347,-5.93,-15.61,0
39348,-4.57,-15.63,0
39349,-5.22,-15.63,0
39350,-5.64,-15.53,0
39351,-5.57,-15.32,0
39352,-5.0,-15.2,0
39353,-5.14,-15.07,0
39354,-5.28,-15.09,0
39355,-6.43,-14.99,0
39356,-5.14,-15.25,0
39357,-5.43,-15.3,0
39358,-5.35,-15.12,0
39359,-3.92,-14.95,0
39360,-5.28,-14.92,0
39361,-5.07,-14.92,0
39384,-5.73,-14.64,0
39342,-5.54,-15.61,0
39385,-5.09,-14.56,0
39387,-5.54,-14.52,0
39411,-15.02,-15.22,0
39412,-19.24,-15.18,0
39413,-23.11,-15.2,0
39414,-23.62,-15.18,0
39415,-21.28,-15.12,0
39416,-6.89,-14.99,0
39417,-4.85,-14.86,0
39418,-5.32,-14.67,0
39410,-12.69,-15.2,0
39419,-5.6,-14.4,0
39421,-4.92,-14.03,0
39422,-5.32,-14.1,0
39423,-5.26,-14.25,0
39424,-5.72,-14.28,0
39425,-5.6,-14.92,0
39426,-5.43,-15.04,0
39427,-5.43,-14.25,0
39428,-5.6,-13.96,0
39420,-5.72,-14.08,0
39409,-13.26,-15.24,0
39408,-20.94,-15.26,0
39407,-20.43,-15.2,0
39388,-5.6,-14.88,0
39389,-5.7,-14.99,0
39390,-5.54,-14.82,0
39391,-5.89,-14.84,0
39392,-5.54,-15.0,0
39393,-5.54,-14.9,0
39394,-5.43,-14.92,0
39395,-14.92,-15.06,0
39396,-17.19,-15.01,0
39397,-22.19,-15.12,0
39398,-21.57,-15.37,0
39399,-22.48,-15.34,0
39400,-21.68,-15.36,0
39401,-20.89,-15.32,0
39402,-23.11,-15.3,0
39403,-23.5,-15.28,0
39404,-24.47,-15.26,0
39405,-23.16,-15.12,0
39406,-21.85,-15.14,0
39386,-5.32,-14.58,0
38167,-5.72,-5.38,0
39341,-5.86,-15.59,0
39339,-6.2,-15.68,0
37964,1080.38,-7.35,0
39278,-5.26,-15.6,0
39279,-6.0,-15.61,0
39280,-5.72,-15.59,0
39281,-5.26,-15.53,0
37959,1127.39,-7.32,0
39282,-5.83,-15.51,0
39283,-5.94,-15.51,0
37965,1069.51,-7.45,0
39284,-5.83,-15.51,0
39286,-5.6,-15.54,0
39287,-5.2,-15.57,0
39288,-5.26,-15.55,0
39289,-5.54,-15.51,0
39290,-6.0,-15.56,0
39291,-5.66,-15.61,0
39292,-5.6,-15.61,0
39293,-6.06,-15.61,0
39285,-5.37,-15.51,0
37966,940.27,-7.45,0
37967,942.83,-7.5,0
37968,954.5,-7.59,0
37987,566.71,-7.61,0
37986,434.68,-7.62,0
37985,278.35,-7.71,0
37984,346.3,-7.73,0
37983,490.91,-7.72,0
37982,605.13,-7.62,0
37981,608.09,-7.65,0
37980,617.76,-7.69,0
37979,540.88,-7.71,0
37978,586.74,-7.72,0
37977,640.75,-7.66,0
37976,575.76,-7.71,0
37975,723.39,-7.66,0
37974,785.99,-7.66,0
37973,799.7,-7.64,0
37972,814.27,-7.62,0
37971,735.57,-7.64,0
37970,993.6,-7.52,0
37969,886.43,-7.55,0
39294,-5.72,-15.61,0
39340,-5.6,-15.55,0
39295,-5.77,-15.61,0
39297,-5.54,-15.64,0
39321,-5.66,-15.71,0
39322,-5.83,-15.64,0
39323,-5.2,-15.68,0
39324,-5.49,-15.64,0
39325,-5.66,-15.7,0
39326,-5.77,-15.81,0
39327,-5.66,-15.81,0
39328,-5.2,-15.81,0
39320,-5.32,-15.71,0
39329,-5.39,-15.79,0
39331,-5.39,-15.81,0
39332,-5.54,-15.81,0
39333,-5.7,-15.81,0
39334,-5.45,-15.81,0
39335,-5.2,-15.78,0
39336,-5.51,-15.71,0
39337,-5.14,-15.71,0
39338,-5.93,-15.71,0
39330,-5.89,-15.81,0
39319,-5.66,-15.63,0
39318,-5.72,-15.61,0
39317,-5.49,-15.61,0
39298,-5.6,-15.61,0
39299,-5.83,-15.61,0
39300,-5.89,-15.61,0
39301,-5.89,-15.61,0
39302,-5.89,-15.64,0
39303,-5.77,-15.71,0
39304,-5.66,-15.63,0
39305,-5.89,-15.68,0
39306,-5.49,-15.66,0
39307,-5.94,-15.61,0
39308,-5.09,-15.55,0
39309,-5.09,-15.5,0
39310,-5.54,-15.52,0
39311,-5.83,-15.57,0
39312,-5.72,-15.62,0
39313,-5.94,-15.79,0
39314,-5.6,-15.71,0
39315,-5.72,-15.71,0
39316,-10.13,-15.61,0
39296,-5.94,-15.68,0
39430,-5.71,-14.81,0
38168,-5.79,-5.69,0
38170,-5.61,-5.64,0
38413,80.53,-5.5,0
38412,138.82,-5.46,0
38411,71.71,-5.42,0
38410,88.52,-5.43,0
38409,102.44,-5.48,0
38408,94.36,-5.59,0
38407,117.08,-5.57,0
38406,88.29,-5.55,0
38414,168.95,-5.47,0
38405,89.27,-5.51,0
38403,-20.94,-5.42,0
38402,-15.55,-5.41,0
38401,-12.63,-5.37,0
38400,-5.88,-5.21,0
38399,-5.77,-5.14,0
38398,-5.7,-5.02,0
38397,-5.83,-5.01,0
38396,-4.45,-4.91,0
38404,18.6,-5.56,0
38395,-9.79,-4.92,0
38415,176.99,-5.58,0
38417,54.35,-5.59,0
38435,-22.26,-5.89,0
38434,-18.26,-5.9,0
38433,-18.5,-5.79,0
38432,11.75,-5.8,0
38431,-0.54,-5.81,0
38430,10.6,-5.87,0
38429,11.88,-5.79,0
38428,27.25,-5.79,0
38416,164.47,-5.54,0
38427,40.98,-5.85,0
38425,50.51,-5.81,0
38424,71.64,-5.8,0
38423,54.35,-5.71,0
38422,32.3,-5.66,0
38421,16.93,-5.77,0
38420,91.41,-5.75,0
38419,105.07,-5.5,0
38418,14.8,-5.45,0
38426,79.67,-5.75,0
38394,-23.16,-4.91,0
38393,-23.22,-4.79,0
38392,-23.9,-4.72,0
38368,56.85,-4.61,0
38367,47.86,-4.6,0
38366,74.04,-4.6,0
38365,34.83,-4.63,0
38364,19.18,-4.72,0
38363,24.41,-4.83,0
38362,22.14,-4.88,0
38361,24.81,-4.92,0
38369,118.49,-4.61,0
38360,33.35,-5.09,0
38358,63.63,-5.19,0
38357,77.63,-5.2,0
38356,77.85,-5.24,0
38355,89.46,-5.28,0
38354,96.29,-5.24,0
38353,111.71,-5.31,0
38352,102.89,-5.31,0
38351,109.32,-5.33,0
38359,52.32,-5.11,0
38370,83.94,-4.64,0
38371,35.06,-4.51,0
38372,28.46,-4.42,0
38391,-22.87,-4.68,0
38390,5.58,-4.74,0
38389,-22.42,-4.56,0
38388,1.48,-4.5,0
38387,13.49,-4.51,0
38386,0.51,-4.32,0
38385,-23.96,-4.2,0
38384,-11.1,-4.44,0
38383,28.97,-4.4,0
38382,68.01,-4.42,0
38381,91.23,-4.41,0
38380,63.4,-4.31,0
38379,-19.69,-4.27,0
38378,-3.19,-4.31,0
38377,18.89,-4.4,0
38376,92.14,-4.31,0
38375,19.69,-4.35,0
38374,-20.6,-4.18,0
38373,6.83,-4.4,0
38436,-22.92,-5.91,0
38437,-21.95,-5.96,0
38438,-19.7,-5.95,0
38439,-9.33,-6.01,0
38502,200.27,-6.82,0
38501,112.91,-6.81,0
38500,189.85,-6.78,0
38499,160.09,-6.75,0
38498,270.61,-6.81,0
38497,238.06,-6.68,0
38496,81.55,-6.51,0
38495,84.4,-6.5,0
38503,273.57,-6.89,0
38494,92.71,-6.41,0
38492,93.05,-6.28,0
38491,101.98,-6.21,0
38490,109.04,-6.21,0
38489,154.57,-6.21,0
38488,136.19,-6.21,0
38487,305.21,-6.28,0
38486,342.49,-6.25,0
38485,303.1,-6.29,0
38493,78.82,-6.3,0
38504,340.78,-6.92,0
38505,351.53,-6.91,0
38506,301.0,-6.85,0
38525,329.17,-7.31,0
38524,304.81,-7.31,0
38523,352.96,-7.41,0
38522,338.33,-7.38,0
38521,422.84,-7.4,0
38520,470.36,-7.41,0
38519,389.15,-7.36,0
38518,270.38,-7.26,0
38517,172.27,-7.21,0
38516,150.13,-7.13,0
38515,40.06,-7.01,0
38514,22.88,-7.01,0
38513,-21.71,-6.97,0
38512,-19.8,-7.01,0
38511,9.5,-7.01,0
38510,1.82,-7.01,0
38509,176.25,-7.01,0
38508,267.42,-6.98,0
38507,229.97,-6.81,0
38484,292.58,-6.26,0
38350,138.12,-5.28,0
38483,241.13,-6.18,0
38481,121.9,-6.11,0
38457,180.18,-6.06,0
38456,228.61,-6.01,0
38455,177.08,-5.98,0
38454,75.55,-5.85,0
38453,36.54,-5.88,0
38452,63.81,-5.91,0
38451,73.66,-5.91,0
38450,61.52,-5.98,0
38458,128.79,-6.01,0
38449,88.67,-6.1,0
38447,89.29,-6.13,0
38446,77.57,-6.07,0
38445,39.78,-6.16,0
38444,72.16,-6.19,0
38443,65.67,-6.17,0
38442,92.76,-6.2,0
38441,92.93,-6.2,0
38440,72.3,-6.09,0
38448,79.33,-6.06,0
38459,98.29,-6.0,0
38460,75.35,-5.91,0
38461,106.82,-5.91,0
38480,79.5,-6.02,0
38479,-12.8,-5.97,0
38478,-25.15,-5.89,0
38477,-22.08,-5.88,0
38476,-18.33,-5.92,0
38475,-10.59,-5.91,0
38474,-5.06,-5.84,0
38473,-22.82,-5.97,0
38472,-22.08,-6.02,0
38471,7.57,-6.01,0
38470,93.05,-6.01,0
38469,101.87,-5.97,0
38468,-22.99,-6.0,0
38467,-14.68,-5.92,0
38466,38.53,-5.86,0
38465,22.59,-5.81,0
38464,2.22,-5.84,0
38463,45.3,-5.91,0
38462,116.04,-5.94,0
38482,190.31,-6.15,0
38349,144.95,-5.27,0
38348,163.37,-5.2,0
38347,110.37,-5.11,0
38233,8.14,-4.87,0
38232,76.37,-5.04,0
38231,197.76,-5.18,0
38230,45.7,-5.14,0
38229,40.52,-5.15,0
38228,14.46,-5.11,0
38227,-2.11,-4.97,0
38226,-10.41,-4.92,0
38234,28.17,-4.62,0
38225,-13.72,-4.92,0
38223,9.79,-5.07,0
38222,-3.41,-5.13,0
38221,5.06,-5.08,0
38220,51.96,-5.11,0
38219,67.07,-5.04,0
38218,62.72,-4.99,0
38217,-23.9,-4.98,0
38216,-16.96,-5.0,0
38224,3.53,-4.89,0
38235,83.77,-4.54,0
38236,21.34,-4.46,0
38237,-18.27,-4.44,0
38256,-22.88,-4.6,0
38255,-23.28,-4.53,0
38254,-23.85,-4.02,0
38253,-23.22,-3.8,0
38252,-19.41,-3.97,0
38251,38.07,-4.21,0
38250,66.98,-4.21,0
38249,84.57,-4.19,0
38248,125.6,-4.02,0
38247,143.93,-3.82,0
38246,87.53,-3.83,0
38245,179.04,-3.94,0
38244,161.28,-4.05,0
38243,1.42,-4.42,0
38242,-17.76,-4.66,0
38241,-15.2,-4.57,0
38240,12.29,-4.65,0
38239,6.6,-4.63,0
38238,17.59,-4.55,0
38215,-14.57,-4.53,0
38257,-7.11,-4.54,0
38214,-18.84,-4.54,0
38212,-5.72,-4.29,0
38188,47.63,-4.43,0
38187,-26.58,-4.41,0
38186,-24.07,-4.4,0
38185,-15.88,-4.78,0
38184,-14.0,-4.56,0
38183,-16.16,-4.3,0
38182,-14.94,-4.17,0
38181,-12.2,-4.28,0
38189,-0.97,-4.42,0
38180,-5.82,-4.32,0
38178,-5.55,-4.45,0
38177,-5.85,-4.51,0
38176,-5.39,-4.55,0
38175,-5.64,-5.08,0
38174,-5.47,-5.36,0
38173,-5.57,-5.41,0
38172,-5.79,-5.24,0
38171,-5.21,-5.53,0
38179,-5.93,-4.46,0
38190,-21.85,-3.91,0
38191,-25.84,-3.59,0
38192,-20.89,-4.02,0
38211,-5.52,-4.21,0
38210,-5.93,-4.17,0
38209,-5.76,-4.5,0
38208,-5.72,-5.1,0
38207,-5.6,-4.8,0
38206,-5.66,-4.61,0
38205,-5.49,-5.04,0
38204,-5.66,-5.31,0
38203,-5.48,-5.3,0
38202,-5.6,-5.39,0
38201,-5.54,-5.0,0
38200,-5.49,-5.15,0
38199,-5.83,-5.06,0
38198,-3.41,-4.92,0
38197,-16.28,-5.23,0
38196,-25.15,-5.16,0
38195,-25.27,-4.76,0
38194,-20.6,-4.09,0
38193,-22.42,-3.95,0
38213,-10.59,-4.54,0
38169,-5.5,-5.74,0
38258,-17.3,-4.43,0
38260,-27.94,-4.74,0
38323,91.34,-4.99,0
38322,66.36,-4.99,0
38321,33.8,-5.14,0
38320,51.11,-5.31,0
38319,105.57,-5.43,0
38318,113.99,-5.51,0
38317,136.76,-5.48,0
38316,155.79,-5.5,0
38324,70.23,-5.0,0
38315,149.63,-5.5,0
38313,160.91,-5.52,0
38312,156.48,-5.64,0
38311,199.15,-5.8,0
38310,210.46,-5.76,0
38309,165.61,-5.59,0
38308,77.42,-5.57,0
38307,16.42,-5.59,0
38306,29.17,-5.5,0
38314,138.84,-5.45,0
38325,57.59,-5.01,0
38326,27.83,-4.94,0
38327,31.24,-4.85,0
38346,124.69,-5.1,0
38345,218.54,-5.11,0
38344,224.0,-5.1,0
38343,125.15,-5.08,0
38342,270.32,-5.16,0
38341,212.9,-5.04,0
38340,126.97,-4.99,0
38339,142.28,-4.88,0
38338,70.8,-4.85,0
38337,31.64,-4.66,0
38336,2.22,-4.69,0
38335,26.86,-4.82,0
38334,54.46,-4.73,0
38333,66.87,-4.76,0
38332,44.85,-4.71,0
38331,49.17,-4.66,0
38330,32.38,-4.61,0
38329,34.77,-4.62,0
38328,14.4,-4.73,0
38305,8.54,-5.41,0
38259,-25.55,-4.65,0
38304,15.72,-5.41,0
38302,29.31,-5.34,0
38278,66.39,-3.92,0
38277,79.19,-3.73,0
38276,66.95,-3.73,0
38275,39.27,-3.79,0
38274,-13.41,-3.65,0
38273,-22.56,-3.52,0
38272,-22.68,-3.63,0
38271,-20.0,-3.78,0
38279,106.89,-4.05,0
38270,19.46,-3.86,0
38268,-0.91,-3.99,0
38267,-10.87,-4.04,0
38266,-23.33,-4.14,0
38265,-12.63,-4.11,0
38264,9.67,-4.06,0
38263,-17.19,-4.11,0
38262,13.43,-4.44,0
38261,28.06,-4.56,0
38269,3.19,-3.82,0
38280,85.17,-4.12,0
38281,127.39,-4.13,0
38282,85.58,-4.19,0
38301,25.54,-5.29,0
38300,81.52,-5.28,0
38299,93.33,-5.22,0
38298,121.5,-5.06,0
38297,100.3,-4.97,0
38296,89.42,-4.91,0
38295,84.87,-4.93,0
38294,126.27,-4.83,0
38293,117.16,-4.63,0
38292,41.69,-4.68,0
38291,10.17,-4.91,0
38290,-24.12,-4.96,0
38289,-27.67,-4.74,0
38288,-21.7,-4.29,0
38287,-4.48,-4.15,0
38286,-21.41,-4.09,0
38285,-10.24,-3.99,0
38284,19.21,-4.09,0
38283,42.97,-4.15,0
38303,60.04,-5.33,0
36281,822.86,-12.94,0
36328,449.08,-13.21,0
36279,847.48,-13.21,0
34815,333.45,-13.71,0
34816,302.92,-13.71,0
34817,346.91,-13.73,0
34818,338.84,-13.71,0
34819,364.23,-13.74,0
34820,377.05,-13.79,0
34821,426.4,-13.78,0
34822,431.81,-13.71,0
34823,465.81,-13.71,0
34824,500.53,-13.7,0
34825,508.71,-13.66,0
34826,536.09,-13.71,0
34827,526.21,-13.71,0
34828,531.61,-13.71,0
34814,388.72,-13.7,0
34829,440.13,-13.71,0
34831,481.82,-13.71,0
34832,534.25,-13.71,0
34833,545.56,-13.71,0
34834,538.3,-13.71,0
34835,546.05,-13.73,0
34836,556.23,-13.71,0
34837,516.11,-13.73,0
34838,498.39,-13.79,0
34839,521.19,-13.71,0
34840,545.22,-13.72,0
34841,615.91,-13.71,0
34842,634.48,-13.71,0
34843,713.65,-13.72,0
34844,764.02,-13.81,0
34830,403.92,-13.78,0
34845,794.32,-13.81,0
34813,352.32,-13.71,0
34811,261.35,-13.71,0
34781,807.56,-13.24,0
34782,864.58,-13.31,0
34783,828.56,-13.21,0
34784,746.49,-13.26,0
34785,665.68,-13.31,0
34786,664.43,-13.4,0
34787,682.24,-13.46,0
34788,736.7,-13.44,0
34789,759.52,-13.51,0
34790,767.49,-13.46,0
34791,725.83,-13.47,0
34792,644.11,-13.51,0
34793,535.75,-13.51,0
34794,469.28,-13.53,0
34812,301.16,-13.72,0
34795,344.02,-13.56,0
34797,307.49,-13.62,0
34798,336.17,-13.64,0
34799,414.08,-13.62,0
34800,497.11,-13.61,0
34801,498.25,-13.61,0
34802,441.11,-13.62,0
34803,416.24,-13.71,0
34804,371.57,-13.71,0
34805,305.89,-13.69,0
34806,289.56,-13.63,0
34807,313.8,-13.61,0
34808,308.29,-13.67,0
34809,298.32,-13.71,0
34810,256.21,-13.71,0
34796,316.76,-13.61,0
34780,858.89,-13.3,0
34846,792.65,-13.81,0
34848,806.95,-13.85,0
40911,319.38,-18.38,0
40910,489.43,-18.34,0
40909,402.64,-18.23,0
40908,957.12,-18.68,0
40907,1056.99,-18.8,0
40906,1243.66,-18.94,0
40905,818.31,-18.86,0
40904,661.7,-18.98,0
40903,572.29,-19.0,0
40902,445.95,-19.01,0
40901,299.69,-19.0,0
40900,206.53,-18.88,0
40899,210.62,-18.97,0
40898,217.23,-19.0,0
40912,296.9,-18.1,0
40897,253.88,-19.15,0
40895,169.82,-19.01,0
40894,203.6,-19.25,0
40893,208.35,-19.28,0
40892,239.08,-19.3,0
40891,258.03,-19.39,0
40890,225.54,-19.52,0
40889,182.0,-19.54,0
40888,259.74,-19.56,0
40887,374.58,-19.42,0
40886,228.61,-19.4,0
40885,89.46,-19.31,0
40884,-16.56,-19.32,0
40883,-4.97,-19.26,0
40882,-4.45,-19.23,0
40896,241.81,-19.21,0
34847,798.9,-13.81,0
40913,736.02,-18.46,0
40915,486.13,-18.21,0
34849,759.56,-13.9,0
34850,834.75,-13.91,0
34851,836.03,-13.91,0
34852,1002.56,-13.91,0
34853,1138.16,-13.91,0
34854,955.85,-13.98,0
34855,962.92,-14.01,0
34856,967.53,-14.01,0
34857,961.73,-13.87,0
34858,1113.85,-13.74,0
34859,1155.48,-13.71,0
34860,1114.7,-13.71,0
36280,828.23,-13.12,0
40932,1911.45,-18.53,0
40914,626.7,-18.4,0
40931,1663.43,-18.48,0
40929,722.31,-18.41,0
40928,880.97,-18.21,0
40927,661.64,-18.2,0
40926,792.93,-18.15,0
40925,669.15,-18.11,0
40924,864.18,-18.29,0
40923,1169.96,-18.14,0
40922,1240.76,-18.29,0
40921,493.53,-18.07,0
40920,353.24,-17.95,0
40919,428.99,-18.32,0
40918,350.11,-18.21,0
40917,296.56,-18.42,0
40916,358.25,-18.46,0
40930,820.99,-18.36,0
40881,-2.51,-19.12,0
34779,795.95,-13.36,0
34777,911.65,-13.41,0
34011,628.36,-7.58,0
34012,1160.54,-7.87,0
34013,1586.23,-8.1,0
34014,2006.66,-8.26,0
41702,879.95,-22.08,0
41701,852.63,-22.01,0
41700,809.49,-21.94,0
41699,850.3,-21.91,0
41698,784.0,-21.91,0
41697,795.26,-22.0,0
34021,1012.22,-7.98,0
34022,1245.55,-8.22,0
41696,760.85,-21.94,0
41695,734.88,-21.92,0
34010,455.39,-7.53,0
41694,728.22,-21.91,0
41692,727.19,-21.94,0
41691,713.94,-21.91,0
41690,651.62,-21.9,0
41689,635.74,-21.81,0
41688,710.92,-21.75,0
41687,741.65,-21.72,0
41686,743.53,-21.78,0
41685,755.09,-21.71,0
41684,745.47,-21.71,0
41683,723.44,-21.62,0
41682,906.75,-21.61,0
41681,855.53,-21.58,0
41680,887.12,-21.61,0
41679,1027.06,-21.54,0
41693,705.92,-21.93,0
41678,846.54,-21.5,0
34009,494.55,-7.76,0
41704,918.99,-22.1,0
33977,273.57,-8.06,0
33978,582.42,-8.11,0
33979,672.07,-8.34,0
33980,826.98,-8.47,0
33981,950.06,-8.51,0
33982,800.06,-8.24,0
33983,1108.84,-8.26,0
33984,1442.16,-8.54,0
33985,1588.54,-8.7,0
41719,857.13,-21.31,0
41718,789.35,-21.43,0
41717,765.33,-21.61,0
41716,827.08,-21.58,0
41715,811.65,-21.6,0
41703,1011.86,-22.0,0
41714,793.78,-21.71,0
41712,852.74,-21.87,0
41711,886.32,-22.02,0
41710,890.7,-22.01,0
41709,869.42,-22.01,0
33997,1102.31,-8.59,0
33998,832.37,-8.61,0
33999,926.89,-8.68,0
34000,1135.53,-8.68,0
34001,1159.85,-8.59,0
34002,1529.75,-8.66,0
41708,857.13,-22.01,0
41707,876.25,-22.05,0
41706,890.82,-22.01,0
41705,934.75,-22.03,0
41713,763.17,-21.8,0
34778,931.0,-13.41,0
41677,919.84,-21.44,0
41672,1191.52,-21.13,0
34747,706.88,-13.61,0
34748,671.09,-13.6,0
34749,596.87,-13.61,0
34750,630.34,-13.62,0
34751,592.66,-13.61,0
34752,682.92,-13.6,0
34753,648.49,-13.62,0
34754,640.41,-13.66,0
34755,833.91,-13.71,0
34756,785.02,-13.71,0
34757,942.72,-13.72,0
34758,961.84,-13.78,0
34759,1019.43,-13.76,0
34760,990.35,-13.8,0
34746,639.5,-13.61,0
34761,961.61,-13.72,0
34763,848.7,-13.8,0
34764,995.19,-13.79,0
34765,935.83,-13.72,0
